285.2031424,0,9.34E-04,3.87E-04,0.231414
289.5244022,0,6.00E-04,1.47E-04,0.231414
293.8456619,0,3.75E-04,-6.17E-05,0.231414
298.1669216,0,-2.22E-05,-2.65E-04,0.231414
302.4881814,0,-2.09E-04,-4.29E-04,0.231414
306.8094411,0,-4.48E-04,-5.70E-04,0.231414
311.1307008,0,-6.58E-04,-6.73E-04,0.231414
315.4519606,0,-6.72E-04,-7.16E-04,0.231414
319.7732203,0,-7.86E-04,-7.13E-04,0.231414
324.09448,0,-7.11E-04,-6.12E-04,0.231414
328.4157398,0,-6.29E-04,-4.20E-04,0.231414
332.7369995,0,-3.08E-04,-1.17E-04,0.231414
337.0582592,0,6.30E-05,3.54E-04,0.231414
341.379519,0,7.85E-04,0.00107,0.231414
345.7007787,0,0.00164,0.00197,0.231414
350.0220384,0,0.00307,0.00317,0.231414
354.3432982,0,0.00463,0.00487,0.231414
358.6645579,0,0.00714,0.00724,0.231414
362.9858176,0,0.00961,0.00981,0.231414
367.3070774,0,0.01423,0.01365,0.231414
371.6283371,0,0.01876,0.0182,0.231414
375.9495968,0,0.02539,0.02472,0.231414
380.2708566,0,0.03786,0.03676,0.231414
384.5921163,0,0.0484,0.04941,0.231414
388.913376,0,0.0549,0.05843,0.231414
393.2346358,0,0.05739,0.06114,0.231414
397.5558955,0,0.05769,0.05965,0.231414
401.8771552,0,0.06228,0.06195,0.231414
406.198415,0,0.06522,0.0638,0.231414
410.5196747,0,0.06444,0.06425,0.231414
414.8409344,0,0.06229,0.05659,0.231414
419.1621942,0,0.05817,0.05323,0.231414
423.4834539,0,0.05849,0.05693,0.231414
427.8047136,0,0.06173,0.06172,0.231414
432.1259734,0,0.06123,0.05816,0.231414
436.4472331,0,0.05221,0.05318,0.231414
440.7684928,0,0.04136,0.05014,0.231414
445.0897526,0,0.03006,0.04016,0.231414
449.4110123,0,0.02063,0.02295,0.231414
453.732272,0,0.0122,0.01089,0.231414
458.0535318,0,0.00571,0.00522,0.231414
462.3747915,0,0.00306,0.00219,0.231414
466.6960512,0,0.00137,4.00E-04,0.231414
471.017311,0,4.59E-04,-4.82E-04,0.231414
475.3385707,0,2.35E-04,-8.79E-04,0.231414
479.6598304,0,1.31E-04,-7.43E-04,0.231414
483.9810902,0,-1.75E-04,-4.64E-04,0.231414
488.3023499,0,-1.82E-04,-1.06E-04,0.231414
492.6236096,0,1.86E-04,2.19E-04,0.231414
496.9448694,0,2.58E-04,4.17E-04,0.231414
501.2661291,0,2.63E-04,4.62E-04,0.231414
505.5873888,0,5.31E-04,4.26E-04,0.231414
509.9086486,0,6.04E-04,2.33E-04,0.231414
514.2299083,0,5.25E-04,-2.74E-05,0.231414
518.551168,0,6.45E-04,-3.53E-04,0.231414
522.8724278,0,6.25E-04,-7.17E-04,0.231414
527.1936875,0,3.80E-04,-9.76E-04,0.231414
531.5149472,0,3.64E-04,-0.00106,0.231414
535.836207,0,1.53E-04,-9.40E-04,0.231414
540.1574667,0,5.08E-05,-5.90E-04,0.231414
544.4787264,0,1.45E-04,3.15E-04,0.231414
548.7999862,0,9.74E-04,0.00216,0.231414
553.1212459,0,0.00301,0.00479,0.231414
557.4425056,0,0.00768,0.00859,0.231414
561.7637654,0,0.01599,0.01517,0.231414
566.0850251,0,0.02717,0.0234,0.231414
570.4062848,0,0.04447,0.03411,0.231414
574.7275446,0,0.06373,0.05443,0.231414
579.0488043,0,0.07951,0.08394,0.231414
583.370064,0,0.05764,0.06103,0.231414
587.6913238,0,0.05501,0.04787,0.231414
592.0125835,0,0.06046,0.06535,0.231414
596.3338432,0,0.06574,0.06589,0.231414
600.655103,0,0.06205,0.06519,0.231414
604.9763627,0,0.06348,0.0643,0.231414
609.2976224,0,0.06534,0.06047,0.231414
613.6188822,0,0.06051,0.06073,0.231414
617.9401419,0,0.05893,0.06015,0.231414
622.2614016,0,0.05302,0.05232,0.231414
626.5826614,0,0.04103,0.03881,0.231414
630.9039211,0,0.03062,0.02694,0.231414
635.2251808,0,0.02138,0.01911,0.231414
639.5464406,0,0.01514,0.01406,0.231414
643.8677003,0,0.01129,0.00981,0.231414
648.18896,0,0.0079,0.00698,0.231414
652.5102198,0,0.00481,0.00461,0.231414
656.8314795,0,0.00363,0.00283,0.231414
661.1527392,0,0.00168,0.00163,0.231414
665.473999,0,6.66E-04,5.82E-04,0.231414
669.7952587,0,3.38E-04,-9.34E-05,0.231414
674.1165184,0,-2.36E-04,-5.69E-04,0.231414
678.4377782,0,-3.91E-04,-9.69E-04,0.231414
682.7590379,0,-5.12E-04,-0.00118,0.231414
687.0802976,0,-4.87E-04,-0.00132,0.231414
691.4015574,0,-4.08E-04,-0.00142,0.231414
695.7228171,0,-5.23E-04,-0.00142,0.231414
700.0440768,0,-3.05E-04,-0.00139,0.231414
704.3653366,0,-1.69E-04,-0.00134,0.231414
708.6865963,0,-2.80E-04,-0.00125,0.231414
713.0078561,0,-7.92E-05,-0.00111,0.231414
717.3291158,0,3.09E-05,-0.00102,0.231414
721.6503755,0,2.98E-05,-8.33E-04,0.231414
725.9716353,0,7.44E-05,-7.18E-04,0.231414
730.292895,0,2.02E-04,-5.13E-04,0.231414
734.6141547,0,2.68E-04,-3.13E-04,0.231414
738.9354145,0,2.39E-04,-9.89E-05,0.231414
743.2566742,0,2.87E-04,7.93E-05,0.231414
285.2031424,2,0.00132,0.00211,0.231414
289.5244022,2,9.82E-04,0.00195,0.231414
293.8456619,2,7.41E-04,0.0018,0.231414
298.1669216,2,3.42E-04,0.00167,0.231414
302.4881814,2,1.58E-04,0.00156,0.231414
306.8094411,2,-9.93E-05,0.00149,0.231414
311.1307008,2,-3.00E-04,0.00145,0.231414
315.4519606,2,-3.08E-04,0.00145,0.231414
319.7732203,2,-4.19E-04,0.00152,0.231414
324.09448,2,-3.13E-04,0.00166,0.231414
328.4157398,2,-2.03E-04,0.00191,0.231414
332.7369995,2,1.51E-04,0.00225,0.231414
337.0582592,2,5.79E-04,0.00277,0.231414
341.379519,2,0.00135,0.00343,0.231414
345.7007787,2,0.00227,0.00442,0.231414
350.0220384,2,0.00378,0.00568,0.231414
354.3432982,2,0.00535,0.00735,0.231414
358.6645579,2,0.00806,0.00978,0.231414
362.9858176,2,0.01038,0.01248,0.231414
367.3070774,2,0.01497,0.01621,0.231414
371.6283371,2,0.01951,0.02097,0.231414
375.9495968,2,0.0261,0.02651,0.231414
380.2708566,2,0.03798,0.03541,0.231414
384.5921163,2,0.04824,0.04667,0.231414
388.913376,2,0.05524,0.05523,0.231414
393.2346358,2,0.05617,0.05619,0.231414
397.5558955,2,0.05554,0.05701,0.231414
401.8771552,2,0.05967,0.06169,0.231414
406.198415,2,0.06202,0.0645,0.231414
410.5196747,2,0.06393,0.06547,0.231414
414.8409344,2,0.06209,0.05939,0.231414
419.1621942,2,0.05666,0.0553,0.231414
423.4834539,2,0.05546,0.0596,0.231414
427.8047136,2,0.05886,0.06405,0.231414
432.1259734,2,0.05905,0.06126,0.231414
436.4472331,2,0.05005,0.05563,0.231414
440.7684928,2,0.0397,0.04364,0.231414
445.0897526,2,0.02988,0.02977,0.231414
449.4110123,2,0.0212,0.02087,0.231414
453.732272,2,0.01282,0.014,0.231414
458.0535318,2,0.00741,0.0093,0.231414
462.3747915,2,0.00484,0.00653,0.231414
466.6960512,2,0.00311,0.00488,0.231414
471.017311,2,0.00222,0.00395,0.231414
475.3385707,2,0.00196,0.00376,0.231414
479.6598304,2,0.00162,0.00389,0.231414
483.9810902,2,0.00127,0.00412,0.231414
488.3023499,2,0.00132,0.00442,0.231414
492.6236096,2,0.00168,0.00467,0.231414
496.9448694,2,0.00164,0.00473,0.231414
501.2661291,2,0.00179,0.00473,0.231414
505.5873888,2,0.00219,0.00469,0.231414
509.9086486,2,0.00221,0.00438,0.231414
514.2299083,2,0.00235,0.00406,0.231414
518.551168,2,0.0026,0.00388,0.231414
522.8724278,2,0.00261,0.00352,0.231414
527.1936875,2,0.00265,0.00317,0.231414
531.5149472,2,0.00282,0.00313,0.231414
535.836207,2,0.00264,0.00333,0.231414
540.1574667,2,0.00282,0.00377,0.231414
544.4787264,2,0.0034,0.00476,0.231414
548.7999862,2,0.00455,0.0068,0.231414
553.1212459,2,0.00676,0.00975,0.231414
557.4425056,2,0.01202,0.01411,0.231414
561.7637654,2,0.02158,0.02143,0.231414
566.0850251,2,0.03563,0.0303,0.231414
570.4062848,2,0.0541,0.043,0.231414
