0.12553,1,0.12912,53,
0.18756,1,0.19253,54,
0.13145,1,0.12639,55,
0.1499,1,0.14685,56,
0.06512,1,0.07327,57,
0.03326,1,0.03359,58,
0.01762,1,0.01366,59,
0.00858,1,0.00412,60,
0.00375,1,5.26E-04,61,
0.00146,1,-3.22E-04,62,
7.38E-04,1,-1.87E-04,63,
8.70E-04,1,1.96E-04,64,
0.00161,1,6.39E-04,65,
0.00247,1,8.58E-04,66,
0.0024,1,6.88E-04,67,
0.00123,1,9.60E-05,68,
2.38E-04,1,2.57E-05,69,
-1.08E-04,1,2.04E-05,70,
-3.00E-05,1,4.60E-06,71,
8.62E-06,2,1.38E-05,23,
9.29E-05,2,6.42E-05,24,
5.83E-04,2,1.36E-04,25,
0.00198,2,4.16E-04,26,
0.00342,2,9.57E-04,27,
0.00413,2,9.26E-04,28,
0.00409,2,1.50E-04,29,
0.00454,2,-0.00113,30,
0.00664,2,3.69E-05,31,
0.01204,2,0.00576,32,
0.0226,2,0.01755,33,
0.04041,2,0.03731,34,
0.06676,2,0.0624,35,
0.12928,2,0.1454,36,
0.13175,2,0.13159,37,
0.19064,2,0.17838,38,
0.11958,2,0.12791,39,
0.17235,2,0.16546,40,
0.07894,2,0.06677,41,
0.04764,2,0.04603,42,
0.02177,2,0.00755,43,
0.01407,2,0.00331,44,
0.01489,2,0.00262,45,
0.0142,2,0.00447,46,
0.0117,2,0.00702,47,
0.01003,2,0.00927,48,
0.01826,2,0.01466,49,
0.04234,2,0.03987,50,
0.07761,2,0.08508,51,
0.1493,2,0.15382,52,
0.13246,2,0.14447,53,
0.17707,2,0.18831,54,
0.13375,2,0.12731,55,
0.14402,2,0.13919,56,
0.06657,2,0.07199,57,
0.03626,2,0.03439,58,
0.02062,2,0.01454,59,
0.01152,2,0.00495,60,
0.00664,2,0.00125,61,
0.00427,2,2.99E-04,62,
0.00347,2,3.43E-04,63,
0.00351,2,6.48E-04,64,
0.00416,2,0.00104,65,
0.00487,2,0.00121,66,
0.00429,2,8.45E-04,67,
0.00226,2,1.00E-04,68,
5.54E-04,2,2.58E-05,69,
-6.14E-05,2,2.01E-05,70,
-2.65E-05,2,4.52E-06,71,
-2.39E-05,3,1.64E-05,23,
9.38E-06,3,7.07E-05,24,
1.14E-04,3,1.46E-04,25,
7.25E-04,3,4.65E-04,26,
0.00227,3,0.00111,27,
0.00378,3,0.00116,28,
0.00461,3,3.92E-04,29,
0.00478,3,-8.10E-04,30,
0.00544,3,4.92E-04,31,
0.00777,3,0.00641,32,
0.01334,3,0.01828,33,
0.02402,3,0.03781,34,
0.0419,3,0.06338,35,
0.06816,3,0.14214,36,
0.11909,3,0.1314,37,
0.13287,3,0.17182,38,
0.18404,3,0.1307,39,
0.12049,3,0.16063,40,
0.16959,3,0.0658,41,
0.08035,3,0.04677,42,
0.05051,3,0.0096,43,
0.02635,3,0.00534,44,
0.01911,3,0.00454,45,
0.01887,3,0.00649,46,
0.01794,3,0.00947,47,
0.01605,3,0.01268,48,
0.01449,3,0.01965,49,
0.02162,3,0.04289,50,
0.0462,3,0.08609,51,
0.0804,3,0.15142,52,
0.14588,3,0.1557,53,
0.13521,3,0.18394,54,
0.16756,3,0.12789,55,
0.13521,3,0.13289,56,
0.13864,3,0.07104,57,
0.06706,3,0.035,58,
0.03789,3,0.01524,59,
0.02226,3,0.00561,60,
0.01315,3,0.00183,61,
0.00822,3,7.74E-04,62,
0.00581,3,7.35E-04,63,
0.00494,3,9.69E-04,64,
0.00491,3,0.00131,65,
0.00548,3,0.00145,66,
0.0061,3,9.46E-04,67,
0.00532,3,1.04E-04,68,
0.00286,3,2.58E-05,69,
7.65E-04,3,1.98E-05,70,
-2.57E-05,3,4.42E-06,71,
1.05E-05,4,1.95E-05,23,
1.31E-04,4,7.68E-05,24,
7.91E-04,4,1.52E-04,25,
0.00226,4,4.96E-04,26,
0.00365,4,0.00121,27,
0.00446,4,0.0013,28,
0.00476,4,5.35E-04,29,
0.0056,4,-5.90E-04,30,
0.00814,4,8.47E-04,31,
0.01388,4,0.00694,32,
0.02469,4,0.01891,33,
0.04264,4,0.0382,34,
0.06886,4,0.06398,35,
0.11024,4,0.13874,36,
0.13331,4,0.13105,37,
0.17653,4,0.16541,38,
0.12094,4,0.1326,39,
0.16615,4,0.15565,40,
0.0813,4,0.06528,41,
0.0526,4,0.0479,42,
0.03,4,0.0117,43,
0.02279,4,0.00735,44,
0.02148,4,0.0064,45,
0.02042,4,0.00841,46,
0.01917,4,0.01173,47,
0.01815,4,0.01571,48,
0.02441,4,0.02397,49,
0.04984,4,0.04603,50,
0.08261,4,0.08682,51,
0.1419,4,0.1485,52,
0.13636,4,0.16311,53,
0.16004,4,0.17941,54,
0.13558,4,0.12822,55,
0.13342,4,0.12769,56,
0.0669,4,0.07027,57,
0.03866,4,0.03546,58,
0.02307,4,0.01579,59,
0.01395,4,0.00613,60,
0.00899,4,0.00227,61,
0.00654,4,0.00113,62,
0.00562,4,0.00102,63,
0.00553,4,0.00119,64,
0.00603,4,0.00148,65,
0.00659,4,0.00158,66,
0.00575,4,9.97E-04,67,
0.00316,4,1.06E-04,68,
8.92E-04,4,2.59E-05,69,
-6.72E-07,4,1.94E-05,70,
-2.21E-05,4,4.33E-06,71,
1.16E-05,5,2.29E-05,23,
1.40E-04,5,8.27E-05,24,
7.82E-04,5,1.55E-04,25,
0.00206,5,5.12E-04,26,
0.00324,5,0.00127,27,
0.00397,5,0.00136,28,
0.00434,5,5.97E-04,29,
0.00533,5,-4.51E-04,30,
0.00804,5,0.00112,31,
0.01393,5,0.00739,32,
0.02486,5,0.01945,33,
0.0429,5,0.03849,34,
0.0691,5,0.06425,35,
0.10363,5,0.13521,36,
0.13328,5,0.13057,37,
0.16991,5,0.15925,38,
0.12102,5,0.13376,39,
0.16233,5,0.15063,40,
0.08195,5,0.06521,41,
0.05415,5,0.04941,42,
0.03282,5,0.01388,43,
0.02526,5,0.00938,44,
0.02301,5,0.0082,45,
0.02192,5,0.01023,46,
0.02125,5,0.01384,47,
0.02103,5,0.01846,48,
0.02678,5,0.02771,49,
0.0528,5,0.04915,50,
0.0845,5,0.08746,51,
0.13791,5,0.1454,52,
0.13653,5,0.16725,53,
0.15514,5,0.17473,54,
0.13538,5,0.12828,55,
0.12867,5,0.12334,56,
0.06631,5,0.06962,57,
0.0388,5,0.03578,58,
0.02325,5,0.01621,59,
0.01414,5,0.00654,60,
0.00917,5,0.00261,61,
0.00668,5,0.00138,62,
0.00572,5,0.00121,63,
0.00558,5,0.00132,64,
0.00602,5,0.00156,65,
0.00654,5,0.00163,66,
0.00576,5,0.00101,67,
0.00322,5,1.09E-04,68,
9.39E-04,5,2.59E-05,69,
1.24E-05,5,1.91E-05,70,
-2.12E-05,5,4.22E-06,71,
1.23E-05,6,2.69E-05,23,
1.42E-04,6,8.85E-05,24,
7.20E-04,6,1.54E-04,25,
0.00175,6,5.16E-04,26,
0.00269,6,0.00128,27,
0.0033,6,0.00137,28,
0.00373,6,5.91E-04,29,
0.00485,6,-3.77E-04,30,
0.0077,6,0.00133,31,
0.01372,6,0.00778,32,
0.02475,6,0.01992,33,
0.04288,6,0.0387,34,
0.06908,6,0.06424,35,
0.09928,6,0.13157,36,
0.13297,6,0.12998,37,
0.16444,6,0.1534,38,
0.12092,6,0.13429,39,
0.15829,6,0.1457,40,
0.08242,6,0.06558,41,
0.05542,6,0.05125,42,
0.0351,6,0.01616,43,
0.02691,6,0.01142,44,
0.02388,6,0.00997,45,
0.0228,6,0.01196,46,
0.02266,6,0.0158,47,
0.02334,6,0.02096,48,
0.02895,6,0.03095,49,
0.05488,6,0.0521,50,
0.08607,6,0.08806,51,
0.13412,6,0.14228,52,
0.13586,6,0.16873,53,
0.15186,6,0.1699,54,
0.13511,6,0.12799,55,
0.12422,6,0.11963,56,
0.06545,6,0.06902,57,
0.03855,6,0.03599,58,
0.02306,6,0.01653,59,
0.01395,6,0.00686,60,
0.00897,6,0.00286,61,
0.00646,6,0.00156,62,
0.00546,6,0.00132,63,
0.00527,6,0.00137,64,
0.00567,6,0.00158,65,
0.00616,6,0.00162,66,
0.00548,6,9.79E-04,67,
0.00311,6,1.10E-04,68,
9.28E-04,6,2.60E-05,69,
1.56E-05,6,1.87E-05,70,
-2.10E-05,6,4.11E-06,71,
1.25E-05,7,3.16E-05,23,
1.36E-04,7,9.42E-05,24,
6.27E-04,7,1.50E-04,25,
0.0014,7,5.07E-04,26,
0.0021,7,0.00126,27,
0.00259,7,0.00132,28,
0.00305,7,5.30E-04,29,
0.00427,7,-3.57E-04,30,
0.00724,7,0.00148,31,
0.01337,7,0.00811,32,
0.0245,7,0.02033,33,
0.04271,7,0.03885,34,
0.06892,7,0.064,35,
0.09701,7,0.12782,36,
0.13247,7,0.1293,37,
0.16003,7,0.14794,38,
0.12089,7,0.13431,39,
0.15413,7,0.14099,40,
0.08279,7,0.06639,41,
0.05658,7,0.05337,42,
0.03694,7,0.01855,43,
0.02798,7,0.01351,44,
0.02431,7,0.01174,45,
0.02326,7,0.01363,46,
0.0236,7,0.01766,47,
0.0252,7,0.02323,48,
0.03106,7,0.03375,49,
0.05601,7,0.05477,50,
0.08693,7,0.08865,51,
0.13062,7,0.13911,52,
0.13451,7,0.16806,53,
0.14957,7,0.16491,54,
0.13478,7,0.12749,55,
0.11991,7,0.1164,56,
0.06443,7,0.06844,57,
0.03806,7,0.0361,58,
0.02261,7,0.01676,59,
0.01353,7,0.00709,60,
0.00854,7,0.00304,61,
0.00601,7,0.00167,62,
0.00498,7,0.00137,63,
0.00475,7,0.00138,64,
0.0051,7,0.00154,65,
0.00557,7,0.00155,66,
0.00501,7,9.20E-04,67,
0.00289,7,1.11E-04,68,
8.73E-04,7,2.61E-05,69,
1.04E-05,7,1.83E-05,70,
-2.13E-05,7,3.99E-06,71,
1.24E-05,8,3.70E-05,23,
1.26E-04,8,1.00E-04,24,
5.22E-04,8,1.44E-04,25,
0.00105,8,4.88E-04,26,
0.00152,8,0.00121,27,
0.0019,8,0.00123,28,
0.00238,8,4.24E-04,29,
0.00368,8,-3.80E-04,30,
0.00675,8,0.0016,31,
0.01297,8,0.0084,32,
0.02419,8,0.0207,33,
0.04246,8,0.03893,34,
0.06868,8,0.06357,35,
0.0963,8,0.12399,36,
0.13185,8,0.12854,37,
0.15646,8,0.14294,38,
0.12098,8,0.13394,39,
0.14988,8,0.13666,40,
0.08312,8,0.06762,41,
0.05771,8,0.05572,42,
0.03842,8,0.02108,43,
0.02862,8,0.01564,44,
0.02446,8,0.0135,45,
0.02345,8,0.01526,46,
0.0242,8,0.01942,47,
0.02667,8,0.02531,48,
0.03318,8,0.03619,49,
0.0564,8,0.0571,50,
0.08714,8,0.08926,51,
0.12736,8,0.13582,52,
0.13278,8,0.16562,53,
0.1479,8,0.15978,54,
0.13411,8,0.12678,55,
0.11587,8,0.11354,56,
0.06334,8,0.06785,57,
0.03741,8,0.03613,58,
0.02202,8,0.01692,59,
0.01295,8,0.00726,60,
0.00796,8,0.00317,61,
0.00541,8,0.00173,62,
0.00435,8,0.00137,63,
0.00409,8,0.00133,64,
0.0044,8,0.00145,65,
0.00485,8,0.00144,66,
0.00443,8,8.34E-04,67,
0.0026,8,1.11E-04,68,
7.84E-04,8,2.61E-05,69,
-2.04E-06,8,1.78E-05,70,
-2.22E-05,8,3.87E-06,71,
1.19E-05,9,4.33E-05,23,
1.14E-04,9,1.06E-04,24,
4.16E-04,9,1.35E-04,25,
7.29E-04,9,4.60E-04,26,
9.90E-04,9,0.00114,27,
0.00126,9,0.0011,28,
0.00175,9,2.79E-04,29,
0.00312,9,-4.39E-04,30,
0.00626,9,0.00168,31,
0.01256,9,0.00865,32,
0.02385,9,0.02103,33,
0.04219,9,0.03897,34,
0.06842,9,0.06297,35,
0.0965,9,0.12008,36,
0.13117,9,0.12771,37,
0.15351,9,0.13844,38,
0.12117,9,0.13328,39,
0.14561,9,0.13283,40,
0.0835,9,0.06928,41,
0.05886,9,0.05823,42,
0.03957,9,0.02376,43,
0.02895,9,0.01783,44,
0.02442,9,0.01528,45,
0.02345,9,0.01685,46,
0.02455,9,0.02109,47,
0.02782,9,0.02722,48,
0.03526,9,0.03831,49,
0.0567,9,0.05909,50,
0.08712,9,0.08985,51,
0.12471,9,0.13252,52,
0.13096,9,0.16171,53,
0.14625,9,0.15454,54,
0.13361,9,0.12581,55,
0.11218,9,0.11098,56,
0.06222,9,0.06725,57,
0.03667,9,0.03608,58,
0.02133,9,0.01701,59,
0.01229,9,0.00737,60,
0.0073,9,0.00324,61,
0.00473,9,0.00174,62,
0.00365,9,0.00133,63,
0.00335,9,0.00125,64,
0.00363,9,0.00133,65,
0.00407,9,0.00129,66,
0.00379,9,7.24E-04,67,
0.00225,9,1.11E-04,68,
6.70E-04,9,2.62E-05,69,
-2.08E-05,9,1.73E-05,70,
-2.36E-05,9,3.73E-06,71,
1.12E-05,10,5.09E-05,23,
1.00E-04,10,1.13E-04,24,
3.19E-04,10,1.24E-04,25,
4.46E-04,10,4.22E-04,26,
5.27E-04,10,0.00104,27,
6.91E-04,10,9.42E-04,28,
0.00119,10,1.03E-04,29,
0.00261,10,-5.29E-04,30,
0.00582,10,0.00173,31,
0.01217,10,0.00888,32,
0.02353,10,0.02133,33,
0.04193,10,0.03896,34,
0.06816,10,0.06222,35,
0.09707,10,0.1161,36,
0.13045,10,0.12682,37,
0.15108,10,0.1345,38,
0.12156,10,0.13243,39,
0.14154,10,0.1296,40,
0.08396,10,0.07135,41,
0.05998,10,0.06078,42,
0.04041,10,0.0266,43,
0.02905,10,0.02009,44,
0.02428,10,0.01707,45,
0.02334,10,0.01841,46,
0.0247,10,0.02266,47,
0.02868,10,0.02899,48,
0.03727,10,0.04015,49,
0.05751,10,0.06074,50,
0.08722,10,0.09039,51,
0.12273,10,0.12939,52,
0.12964,10,0.15656,53,
0.14427,10,0.14919,54,
0.13285,10,0.12463,55,
0.10895,10,0.10867,56,
0.06112,10,0.06663,57,
0.03589,10,0.03598,58,
0.02061,10,0.01705,59,
0.01159,10,0.00742,60,
0.0066,10,0.00327,61,
0.00403,10,0.00171,62,
0.00292,10,0.00125,63,
0.0026,10,0.00113,64,
0.00285,10,0.00118,65,
0.00327,10,0.00111,66,
0.00312,10,5.94E-04,67,
0.00188,10,1.09E-04,68,
5.42E-04,10,2.63E-05,69,
-4.46E-05,10,1.68E-05,70,
-2.55E-05,10,3.59E-06,71,
1.04E-05,11,6.00E-05,23,
8.62E-05,11,1.22E-04,24,
2.30E-04,11,1.11E-04,25,
1.92E-04,11,3.77E-04,26,
1.13E-04,11,9.21E-04,27,
1.78E-04,11,7.57E-04,28,
6.78E-04,11,-1.01E-04,29,
0.00214,11,-6.43E-04,30,
0.0054,11,0.00176,31,
0.01181,11,0.00909,32,
0.02322,11,0.02161,33,
0.04167,11,0.03891,34,
0.0679,11,0.06132,35,
0.09772,11,0.11205,36,
0.12967,11,0.12587,37,
0.14894,11,0.13117,38,
0.12212,11,0.13148,39,
0.13729,11,0.12706,40,
0.08456,11,0.07384,41,
0.0611,11,0.06323,42,
0.041,11,0.0296,43,
0.02899,11,0.02243,44,
0.02407,11,0.01889,45,
0.02316,11,0.01994,46,
0.02473,11,0.02416,47,
0.02934,11,0.03061,48,
0.03922,11,0.04173,49,
0.05904,11,0.06208,50,
0.08778,11,0.09085,51,
0.12108,11,0.12656,52,
0.12951,11,0.15044,53,
0.14253,11,0.14378,54,
0.13096,11,0.12334,55,
0.10594,11,0.10655,56,
0.06,11,0.06598,57,
0.03507,11,0.03581,58,
0.01985,11,0.01704,59,
0.01085,11,0.00744,60,
0.00586,11,0.00327,61,
0.00327,11,0.00166,62,
0.00215,11,0.00115,63,
0.0018,11,9.88E-04,64,
0.00202,11,9.98E-04,65,
0.00243,11,9.05E-04,66,
0.00241,11,4.46E-04,67,
0.00148,11,1.07E-04,68,
3.95E-04,11,2.64E-05,69,
-7.42E-05,11,1.63E-05,70,
-2.81E-05,11,3.44E-06,71,
9.54E-06,12,7.11E-05,23,
7.35E-05,12,1.32E-04,24,
1.54E-04,12,9.60E-05,25,
-1.67E-05,12,3.24E-04,26,
-2.28E-04,12,7.86E-04,27,
-2.54E-04,12,5.48E-04,28,
2.38E-04,12,-3.29E-04,29,
0.00174,12,-7.78E-04,30,
0.00503,12,0.00178,31,
0.01149,12,0.00928,32,
0.02295,12,0.02187,33,
0.04144,12,0.03882,34,
0.06766,12,0.06029,35,
0.0982,12,0.10794,36,
0.12889,12,0.12488,37,
0.14712,12,0.1285,38,
0.12297,12,0.13053,39,
0.13322,12,0.12526,40,
0.08528,12,0.07674,41,
0.06209,12,0.0654,42,
0.04132,12,0.03276,43,
0.0288,12,0.02487,44,
0.02382,12,0.02075,45,
0.02295,12,0.02145,46,
0.02465,12,0.02559,47,
0.02977,12,0.03209,48,
0.04093,12,0.04311,49,
0.06099,12,0.06314,50,
0.08893,12,0.09124,51,
0.11986,12,0.12402,52,
0.13091,12,0.14355,53,
0.1413,12,0.13832,54,
0.12859,12,0.1219,55,
0.10328,12,0.10458,56,
0.05894,12,0.0653,57,
0.03426,12,0.0356,58,
0.01909,12,0.01698,59,
0.01011,12,0.00742,60,
0.00513,12,0.00323,61,
0.00253,12,0.00158,62,
0.00139,12,0.00102,63,
0.00102,12,8.21E-04,64,
0.00121,12,8.00E-04,65,
0.00161,12,6.80E-04,66,
0.00171,12,2.82E-04,67,
0.00107,12,1.04E-04,68,
2.41E-04,12,2.65E-05,69,
-1.07E-04,12,1.57E-05,70,
-3.12E-05,12,3.27E-06,71,
8.73E-06,13,8.45E-05,23,
6.22E-05,13,1.44E-04,24,
9.06E-05,13,7.96E-05,25,
-1.90E-04,13,2.63E-04,26,
-5.09E-04,13,6.36E-04,27,
-6.18E-04,13,3.18E-04,28,
-1.41E-04,13,-5.77E-04,29,
0.00139,13,-9.29E-04,30,
0.00472,13,0.00178,31,
0.01121,13,0.00946,32,
0.02272,13,0.02211,33,
0.04124,13,0.03869,34,
0.06743,13,0.05912,35,
0.09844,13,0.10375,36,
0.1281,13,0.12388,37,
0.14556,13,0.12656,38,
0.12412,13,0.12964,39,
0.12927,13,0.12423,40,
0.08613,13,0.08006,41,
0.06293,13,0.0671,42,
0.04141,13,0.03608,43,
0.02852,13,0.02743,44,
0.02355,13,0.02266,45,
0.02273,13,0.02295,46,
0.02452,13,0.02696,47,
0.03003,13,0.03345,48,
0.04233,13,0.04427,49,
0.06325,13,0.06393,50,
0.09069,13,0.09158,51,
0.11874,13,0.12164,52,
0.13315,13,0.13607,53,
0.1404,13,0.13285,54,
0.12664,13,0.12028,55,
0.10087,13,0.10273,56,
0.05792,13,0.06459,57,
0.03347,13,0.03533,58,
0.01835,13,0.01689,59,
0.00939,13,0.00737,60,
0.00441,13,0.00316,61,
0.0018,13,0.00147,62,
6.42E-04,13,8.65E-04,63,
2.50E-04,13,6.35E-04,64,
4.22E-04,13,5.85E-04,65,
8.11E-04,13,4.39E-04,66,
0.00102,13,1.05E-04,67,
6.58E-04,13,9.92E-05,68,
8.07E-05,13,2.66E-05,69,
-1.44E-04,13,1.50E-05,70,
-3.47E-05,13,3.10E-06,71,
8.02E-06,14,1.01E-04,23,
5.24E-05,14,1.60E-04,24,
3.75E-05,14,6.19E-05,25,
-3.32E-04,14,1.96E-04,26,
-7.35E-04,14,4.71E-04,27,
-9.19E-04,14,6.87E-05,28,
-4.66E-04,14,-8.42E-04,29,
0.00109,14,-0.00109,30,
0.00445,14,0.00178,31,
0.01097,14,0.00963,32,
0.02252,14,0.02234,33,
0.04107,14,0.03853,34,
0.06722,14,0.05783,35,
0.0985,14,0.09949,36,
0.12725,14,0.12287,37,
0.14432,14,0.12541,38,
0.12563,14,0.1289,39,
0.1252,14,0.12399,40,
0.08708,14,0.08381,41,
0.06355,14,0.06821,42,
0.04129,14,0.03956,43,
0.02818,14,0.0301,44,
0.02328,14,0.02462,45,
0.0225,14,0.02442,46,
0.02434,14,0.02824,47,
0.03015,14,0.03469,48,
0.04348,14,0.04523,49,
0.06581,14,0.06442,50,
0.09307,14,0.09197,51,
0.11774,14,0.11928,52,
0.13487,14,0.12816,53,
0.13952,14,0.12741,54,
0.12557,14,0.11869,55,
0.09868,14,0.10099,56,
0.05695,14,0.06385,57,
0.03269,14,0.03502,58,
0.01762,14,0.01676,59,
0.00869,14,0.00729,60,
0.00371,14,0.00307,61,
0.00109,14,0.00135,62,
-8.54E-05,14,6.97E-04,63,
-4.99E-04,14,4.32E-04,64,
-3.46E-04,14,3.54E-04,65,
3.32E-05,14,1.85E-04,66,
3.38E-04,14,-8.44E-05,67,
2.46E-04,14,9.38E-05,68,
-8.41E-05,14,2.66E-05,69,
-1.83E-04,14,1.43E-05,70,
-3.87E-05,14,2.91E-04,71,
,2.53E-08,,23,8.55E-19
,2.53E-08,,24,3.96E-14
,2.53E-08,,25,1.54E-11
,2.53E-08,,26,1.27E-09
,2.53E-08,,27,1.26E-08
,2.53E-08,,28,2.69E-07
,2.53E-08,,29,2.81E-06
,2.53E-08,,30,1.10E-04
,2.53E-08,,31,5.21E-04
,2.53E-08,,32,0.00451
,2.53E-08,,33,0.00887
,2.53E-08,,34,0.03923
,2.53E-08,,35,0.05733
,2.53E-08,,36,0.15393
,2.53E-08,,37,0.13474
,2.53E-08,,38,0.18181
,2.53E-08,,39,0.12308
,2.53E-08,,40,0.17618
,2.53E-08,,41,0.06773
,2.53E-08,,42,0.04765
,2.53E-08,,43,0.00352
,2.53E-08,,44,4.16E-04
,2.53E-08,,45,2.35E-04
,2.53E-08,,46,3.00E-04
,2.53E-08,,47,3.53E-04
,2.53E-08,,48,5.08E-04
,2.53E-08,,49,0.002
,2.53E-08,,50,0.04232
,2.53E-08,,51,0.08241
,2.53E-08,,52,0.15213
,2.53E-08,,53,0.11464
,2.53E-08,,54,0.21162
,2.53E-08,,55,0.11838
,2.53E-08,,56,0.15451
,2.53E-08,,57,0.07293
,2.53E-08,,58,0.03312
,2.53E-08,,59,0.01004
,2.53E-08,,60,0.0042
,2.53E-08,,61,5.35E-04
,2.53E-08,,62,1.02E-04
,2.53E-08,,63,5.87E-06
,2.53E-08,,64,3.08E-07
,2.53E-08,,65,1.40E-08
,2.53E-08,,66,1.82E-09
,2.53E-08,,67,9.09E-11
,2.53E-08,,68,4.03E-12
,2.53E-08,,69,1.87E-14
,2.53E-08,,70,1.77E-17
,2.53E-08,,71,0
,0.5,,23,3.21E-17
,0.5,,24,7.56E-13
,0.5,,25,2.01E-10
,0.5,,26,1.14E-08
,0.5,,27,9.32E-08
,0.5,,28,1.74E-06
,0.5,,29,2.42E-05
,0.5,,30,3.48E-04
,0.5,,31,0.00126
,0.5,,32,0.00576
,0.5,,33,0.01205
,0.5,,34,0.03986
,0.5,,35,0.0651
,0.5,,36,0.12996
,0.5,,37,0.1325
,0.5,,38,0.20285
,0.5,,39,0.13151
,0.5,,40,0.16202
,0.5,,41,0.0718
,0.5,,42,0.0404
,0.5,,43,0.00232
,0.5,,44,0.00101
,0.5,,45,6.93E-04
,0.5,,46,9.13E-04
,0.5,,47,6.99E-04
,0.5,,48,0.00113
,0.5,,49,0.00442
,0.5,,50,0.0515
,0.5,,51,0.06859
,0.5,,52,0.15453
,0.5,,53,0.13706
,0.5,,54,0.17189
,0.5,,55,0.13653
,0.5,,56,0.15087
,0.5,,57,0.07262
,0.5,,58,0.03653
,0.5,,59,0.00905
,0.5,,60,0.00354
,0.5,,61,5.18E-04
,0.5,,62,1.30E-04
,0.5,,63,1.09E-05
,0.5,,64,5.49E-07
,0.5,,65,1.90E-08
,0.5,,66,1.94E-09
,0.5,,67,1.30E-10
,0.5,,68,3.58E-12
,0.5,,69,8.35E-15
,0.5,,70,2.16E-18
,0.5,,71,0
,14,,23,3.34E-13
,14,,24,9.63E-10
,14,,25,1.38E-07
,14,,26,3.02E-06
,14,,27,1.69E-05
,14,,28,7.04E-05
,14,,29,2.53E-04
,14,,30,8.06E-04
,14,,31,0.00247
,14,,32,0.00697
,14,,33,0.01978
,14,,34,0.03786
,14,,35,0.06288
,14,,36,0.09801
,14,,37,0.12035
,14,,38,0.13028
,14,,39,0.13035
,14,,40,0.11692
,14,,41,0.09566
,14,,42,0.06519
,14,,43,0.03904
,14,,44,0.02925
,14,,45,0.02606
,14,,46,0.02735
,14,,47,0.02892
,14,,48,0.03403
,14,,49,0.04121
,14,,50,0.07162
,14,,51,0.09181
,14,,52,0.11672
,14,,53,0.13074
,14,,54,0.12822
,14,,55,0.11856
,14,,56,0.09873
,14,,57,0.0658
,14,,58,0.03632
,14,,59,0.01651
,14,,60,0.00692
,14,,61,0.00284
,14,,62,0.00106
,14,,63,3.27E-04
,14,,64,8.73E-05
,14,,65,2.09E-05
,14,,66,5.07E-06
,14,,67,1.19E-06
,14,,68,2.35E-07
,14,,69,1.63E-08
,14,,70,2.13E-10
,14,,71,3.10E-13
